date,precipitation,temp_max,temp_min,wind,weather,month
2019-05-26,1.20076507880652,19.831675335264165,10.142469053033016,2.505818338857271,"(5, 'sun')",
2019-05-27,5.2313373699238035,20.008538274646245,13.058782123910401,3.902241368650599,"(5, 'sun')",
2019-05-28,0.0,24.68606972591528,8.157098993564293,3.543036655583914,"(5, 'sun')",
2019-05-29,1.9826493978191837,20.25928665372183,12.98906760532027,4.357535432638873,"(5, 'sun')",
2019-05-30,4.348461637812431,25.570631754501118,11.685713225204246,1.993439766245814,"(5, 'rain')",
2019-05-31,6.7509175683564955,11.751232149035754,8.962012561638053,0.9348000816091302,"(5, 'sun')",
2019-06-01,5.467178995331847,22.848050719106006,11.12048393648668,4.575964169762186,"(6, 'sun')",
2019-06-02,3.5390334898369344,21.60972971987857,12.00009618751328,2.0981127942943445,"(6, 'sun')",
2019-06-03,1.8329649793356662,16.050083280910034,11.932347754908097,2.2984064712894723,"(6, 'rain')",
2019-06-04,0.0,17.851277513970537,12.942219514507261,3.7790216525890905,"(6, 'sun')",
2019-06-05,2.3297388209895047,27.879386882037803,15.61369147105159,3.7488184748001694,"(6, 'sun')",
2019-06-06,0.8455240111514367,22.655780830811103,13.688699034668021,3.8126987998728543,"(6, 'sun')",
2019-06-07,1.998760614528051,24.680347141339716,11.172706829777892,3.274144641334066,"(6, 'sun')",
2019-06-08,3.03498051068229,23.84387185137664,13.76447737756439,1.9848855348250587,"(6, 'sun')",
2019-06-09,0.0,22.690097637941538,12.600544608134893,2.648766887370742,"(6, 'sun')",
2019-06-10,2.7625852093640777,16.175874433812098,10.929812274719602,3.15575492767116,"(6, 'sun')",
2019-06-11,0.7195419555338598,31.407615966180735,10.152174076725927,3.3406181206421373,"(6, 'sun')",
2019-06-12,2.486615216108409,26.269832898932798,10.893045289866652,3.0460180067161327,"(6, 'rain')",
2019-06-13,0.0,15.503484794963185,15.013746199020277,2.65532569961947,"(6, 'sun')",
2019-06-14,4.473825499621781,23.69945274744542,12.55430249542247,4.021936961556514,"(6, 'sun')",
2019-06-15,0.0,29.274646937780396,10.06609182157515,3.193647595276393,"(6, 'sun')",
2019-06-16,0.0,20.756902704541538,14.755387782679755,3.3468575392624063,"(6, 'sun')",
2019-06-17,0.9004466973342347,24.350611973952464,13.046948528993381,3.8000636401558117,"(6, 'rain')",
2019-06-18,1.806511043237659,14.49250371746322,11.641026694298075,3.2156675527649776,"(6, 'rain')",
2019-06-19,0.0,22.187467721006207,11.797561893772938,2.643888211667653,"(6, 'rain')",
2019-06-20,0.9892854151845083,23.177605323795838,8.589097330204334,3.835105615201991,"(6, 'rain')",
2019-06-21,2.2609924939846335,24.820740778661857,10.392004073668533,1.8737668598635067,"(6, 'rain')",
2019-06-22,0.9803085083453511,23.16074889190218,12.424777215813073,1.95902565413448,"(6, 'sun')",
2019-06-23,8.25492817004313,26.502916702806576,11.739385010308473,2.8363968822572714,"(6, 'rain')",
2019-06-24,0.0,23.449064561079243,10.833106737193448,2.171474213576871,"(6, 'sun')",
2019-06-25,4.436420195767481,25.581492499920042,11.15513412160681,3.6353171423010475,"(6, 'sun')",
2019-06-26,4.23260767403652,21.33091155040002,13.912747767962582,3.7926551544254927,"(6, 'sun')",
2019-06-27,0.0,21.095033097122478,12.499102933157289,3.0588645808813224,"(6, 'sun')",
2019-06-28,4.136915087929093,19.894123147389713,13.283875146942744,3.4198089664641933,"(6, 'rain')",
2019-06-29,2.0194669248376873,23.547700099389225,12.869256038461417,2.5947020003841854,"(6, 'sun')",
2019-06-30,0.0,24.605077381099054,15.519168662990936,3.11753422239702,"(6, 'rain')",
2019-07-01,0.0,16.97484161598154,12.808488983802443,3.123171242397569,"(7, 'sun')",
2019-07-02,0.14854094100161613,21.625304319793507,13.73346158373893,2.286901350553675,"(7, 'sun')",
2019-07-03,2.106579983102132,19.031941858834927,10.148379316578922,2.426075524827051,"(7, 'sun')",
2019-07-04,0.0,31.001816798973522,13.69807816001303,2.21002142480988,"(7, 'rain')",
2019-07-05,1.4260970172069967,23.416403863140342,14.424491305458035,3.1242849766807588,"(7, 'sun')",
2019-07-06,0.0,26.27376184010153,15.82624053856404,2.6025039847049194,"(7, 'sun')",
2019-07-07,1.7608132998926773,27.9542503620903,15.401972188713502,2.029186621700103,"(7, 'sun')",
2019-07-08,0.0,31.200307760805195,12.194175140228314,4.058393025613458,"(7, 'sun')",
2019-07-09,0.8372475806771625,21.688349760572784,15.316281358182268,3.4368847015299138,"(7, 'sun')",
2019-07-10,0.0,20.053513434010814,16.506392694302715,2.742617899094114,"(7, 'sun')",
2019-07-11,1.7334736590175468,18.32949101257656,17.269081787629606,2.525321269687729,"(7, 'sun')",
2019-07-12,2.480403090528751,34.057849534900896,15.224168780698644,1.608237978414502,"(7, 'sun')",
2019-07-13,2.833371830403679,33.952046415006684,15.875672795852383,2.9725324438501257,"(7, 'sun')",
2019-07-14,0.0,24.873642738587485,11.883680093069781,4.099593564862695,"(7, 'sun')",
2019-07-15,0.7177249618928427,23.48572268226767,11.561148021104573,3.436203495496979,"(7, 'sun')",
2019-07-16,0.0,24.562599831143704,15.008106326316963,3.8880010965239853,"(7, 'sun')",
2019-07-17,2.1037397873564685,20.534782392460283,14.285806879776871,2.3505353828370814,"(7, 'fog')",
2019-07-18,1.2587118090103635,31.174556123178373,16.144311726608336,2.7771623241225716,"(7, 'sun')",
2019-07-19,0.5201484075932014,22.686738974310437,12.965105204650264,3.37264316036297,"(7, 'fog')",
2019-07-20,3.6182231880586824,28.629103780673674,16.513221458474533,2.906167901286638,"(7, 'fog')",
2019-07-21,4.254794390469682,22.0571864123158,11.323721311996282,2.916061082336153,"(7, 'sun')",
2019-07-22,0.0,17.6713458992157,15.475894398710244,0.9567657069496891,"(7, 'sun')",
2019-07-23,0.0,26.784827571234775,15.539369110347005,3.5137428433847,"(7, 'sun')",
2019-07-24,5.196651536796839,27.125510880452538,16.002988521202575,2.3642566006837558,"(7, 'sun')",
2019-07-25,0.6372418592659359,32.08888166736131,17.724700550802165,3.133781493102563,"(7, 'sun')",
2019-07-26,0.0,29.040664215789057,14.647592749733766,3.0727820516920974,"(7, 'sun')",
2019-07-27,5.2603809588047294,27.21039887373963,13.417989075036818,3.3243467498748025,"(7, 'sun')",
2019-07-28,1.3048664486877197,25.937492030112008,12.371925447262527,2.04234827119915,"(7, 'sun')",
2019-07-29,0.8008263117234257,27.024230097504653,13.722232664207114,3.1174953189618666,"(7, 'drizzle')",
2019-07-30,0.0,21.11797295182722,12.638976439766603,3.2582777181894866,"(7, 'rain')",
2019-07-31,0.0,31.565053281567092,15.535606087808718,2.0186347380604377,"(7, 'sun')",
2019-08-01,6.881278095776031,30.924788084281392,12.719775232894571,2.788778413788323,"(8, 'sun')",
2019-08-02,0.0,23.542032147752032,16.153979744890655,2.915995245921964,"(8, 'drizzle')",
2019-08-03,0.0,24.734954151163635,13.931290298940063,2.0168279053456635,"(8, 'sun')",
2019-08-04,0.0,34.073139192719495,16.26870845925331,1.553135442090662,"(8, 'sun')",
2019-08-05,0.0,30.375495915894057,12.926466804190953,3.9699003926180136,"(8, 'rain')",
2019-08-06,2.255848101187341,25.504476258102805,14.05829849053959,2.6328652001350905,"(8, 'drizzle')",
2019-08-07,2.229066382273775,21.222056835312237,16.874389141331527,1.2203401454451577,"(8, 'rain')",
2019-08-08,3.667202245616836,28.713854802876895,13.613579062270604,3.0686728535129966,"(8, 'sun')",
2019-08-09,0.0,28.76733136734497,12.015735170727359,2.636500288057608,"(8, 'sun')",
2019-08-10,2.0817630509002973,30.833233560702045,16.470138325214087,4.07320974336305,"(8, 'drizzle')",
2019-08-11,7.780092012182458,24.788357833620005,16.402291216924226,3.5836907297944807,"(8, 'rain')",
2019-08-12,3.9332433127779636,30.806137230043696,16.368633416690834,2.647509270797923,"(8, 'sun')",
2019-08-13,3.501882190740912,25.15073348423296,16.42308075412352,1.391817413165429,"(8, 'sun')",
2019-08-14,0.0,21.615797931199964,13.674816563078268,4.39413875770976,"(8, 'fog')",
2019-08-15,0.1877037289296235,25.068756165792312,15.187806281902501,1.5842765361884754,"(8, 'sun')",
2019-08-16,6.512529026131019,26.404340012697283,15.878597504513756,3.83996713594554,"(8, 'sun')",
2019-08-17,0.0,24.397314622496687,14.081633918366641,2.937872194678749,"(8, 'rain')",
2019-08-18,0.0,19.95955442736328,14.221695011610437,2.579300589913873,"(8, 'sun')",
2019-08-19,3.8836540169051483,28.873924692984783,14.487287770675445,2.624298406978279,"(8, 'sun')",
2019-08-20,3.542718606572735,20.094887825051618,16.763205574642328,3.238866246894883,"(8, 'fog')",
2019-08-21,1.32855406688322,23.75077350348482,11.234156637362883,1.496246843798145,"(8, 'sun')",
2019-08-22,2.475628284853864,27.00806229946127,15.95248905190685,1.042151891244928,"(8, 'sun')",
2019-08-23,9.866840717398205,30.037290971755077,16.558936098535895,3.12474212028846,"(8, 'sun')",
2019-08-24,0.0,18.81499353651539,15.084141122380405,1.2013170297865488,"(8, 'fog')",
2019-08-25,4.277488017724242,29.476328751844427,14.701757929351006,3.2704907072671427,"(8, 'sun')",
2019-08-26,4.71390157401196,21.860042685570157,13.535332049210705,3.055400886571695,"(8, 'fog')",
2019-08-27,3.6830667320543986,26.17949551538949,14.53696696023165,3.8009221780353992,"(8, 'rain')",
2019-08-28,2.002840339205823,25.43168758313474,14.48260396492378,2.4913362493506965,"(8, 'sun')",
2019-08-29,3.4554398357377023,24.34796639550897,14.206242142619946,2.419491503422139,"(8, 'sun')",
2019-08-30,7.118716515891812,24.026743779508717,13.738070000118384,2.557311581426866,"(8, 'sun')",
2019-08-31,4.347063533234165,30.673180560372607,14.623711017288372,3.2802099800307873,"(8, 'sun')",
2019-09-01,0.0,22.301392963446197,13.57094969609515,3.2244854800485276,"(9, 'sun')",
2019-09-02,0.0,20.2326830269106,13.113061677256098,2.5824952077435044,"(9, 'fog')",
2019-09-03,11.773226822467288,15.13049723338521,13.053528550473597,4.4284195014664185,"(9, 'sun')",
2019-09-04,4.257270741670402,23.36275695560921,12.1115836357833,2.5089129712704743,"(9, 'rain')",
2019-09-05,0.0,20.887992313814035,14.404174316634386,3.7416382873302894,"(9, 'fog')",
2019-09-06,0.0,23.449441336115267,12.868702935251278,1.1864722396918959,"(9, 'rain')",
2019-09-07,0.0,24.086266211345077,16.74175392163452,2.2405635440533613,"(9, 'rain')",
2019-09-08,0.0,17.194723748345126,10.819274314714558,1.903145431509879,"(9, 'rain')",
2019-09-09,0.38645747822042287,17.16324761637192,13.666648301608623,5.461336659513884,"(9, 'drizzle')",
2019-09-10,1.4753702028117925,24.072065054483325,14.440404644346332,3.7403514094662467,"(9, 'rain')",
2019-09-11,0.0,29.08673466978043,11.840820031952145,4.793728061068081,"(9, 'drizzle')",
2019-09-12,19.094092012488026,22.84825040327228,11.87092500591037,2.9890263698379034,"(9, 'rain')",
2019-09-13,1.6863317116080687,21.345477855300278,11.623597600689232,4.539298590981271,"(9, 'rain')",
2019-09-14,5.618273093702319,22.27053458121283,11.023813157776619,3.5455309565421564,"(9, 'rain')",
2019-09-15,0.0,19.586204655200827,10.631194789791168,4.0855521365490235,"(9, 'sun')",
2019-09-16,0.0,18.76903970704254,10.752099799543434,1.4963477668245828,"(9, 'sun')",
2019-09-17,4.353594125491158,27.103044572219524,9.194467639431343,3.5051405714159665,"(9, 'sun')",
2019-09-18,0.8315991224353307,16.685166679879643,11.60561450792886,3.367681687181709,"(9, 'sun')",
2019-09-19,5.124949574716481,24.58384504667398,11.087238199601986,3.206222172864892,"(9, 'sun')",
2019-09-20,2.7658851443358463,19.512231494234797,12.608701270111148,2.1219411754912807,"(9, 'sun')",
2019-09-21,0.0,17.428470067229057,13.090335936944312,2.34197148824974,"(9, 'fog')",
2019-09-22,0.0,17.20773996748327,13.003809564908602,4.891811880918579,"(9, 'rain')",
2019-09-23,9.220230155012871,21.178838337440194,19.23146614000514,4.354686745590768,"(9, 'sun')",
2019-09-24,10.128241344237026,21.857328097586194,11.151849372690206,2.290469541701327,"(9, 'rain')",
2019-09-25,0.0,30.743133513657426,11.277003199025339,4.700651604545882,"(9, 'rain')",
2019-09-26,2.9630848071999933,21.539569080410015,13.154481305338846,0.8222445880572407,"(9, 'sun')",
2019-09-27,0.0,14.565477751050922,11.747060746305005,3.7766252943751484,"(9, 'sun')",
2019-09-28,2.1671612017808717,17.12126688464657,9.571041210415185,3.294947996813112,"(9, 'sun')",
2019-09-29,0.0,28.016814280525473,11.151319605663529,2.286631965750665,"(9, 'sun')",
2019-09-30,0.0,19.431208091170433,14.63185617491551,4.111027353941315,"(9, 'sun')",
2019-10-01,5.632860137957845,20.285394113693876,10.933549634179382,4.454804862575091,"(10, 'fog')",
2019-10-02,5.898503439390553,6.388942477614419,6.408954565804531,5.122532673900608,"(10, 'sun')",
2019-10-03,15.73191641574784,14.435409191975037,9.08031601810654,6.479209193567787,"(10, 'rain')",
2019-10-04,5.3564433691637925,14.127148975693753,9.646665107365818,3.2445998696543823,"(10, 'sun')",
2019-10-05,4.9166497416741715,18.363583157345982,12.929263392733517,1.3368092607442519,"(10, 'rain')",
2019-10-06,0.0,19.68718387538077,7.102487861487084,4.49282234890855,"(10, 'sun')",
2019-10-07,8.304849990308144,9.62449020653001,10.421729307318087,3.5421325853497345,"(10, 'rain')",
2019-10-08,13.34525748168251,19.578503608487722,6.949598183275965,4.381104840611848,"(10, 'fog')",
2019-10-09,0.0,17.476210102806306,12.336379937369276,3.362909905564098,"(10, 'rain')",
2019-10-10,2.4473699882109785,10.731768086185934,9.744285653628737,3.2326034485100883,"(10, 'sun')",
2019-10-11,0.0,18.641709180414864,10.955290427937165,2.3166005138765753,"(10, 'rain')",
2019-10-12,9.619834273372948,13.973427820875894,8.484407184846212,3.377129155459297,"(10, 'rain')",
2019-10-13,1.7326383917512063,20.388501723387925,11.222032576895767,0.8197947744208016,"(10, 'sun')",
2019-10-14,11.083870727585616,14.222106638642725,10.262489401849987,3.291996859456391,"(10, 'sun')",
2019-10-15,18.529357262949855,18.881280098792853,12.10025244155926,1.0948143877894214,"(10, 'rain')",
2019-10-16,7.641246239257287,19.196987004261278,10.773001742149308,1.5757209641535543,"(10, 'fog')",
2019-10-17,4.705416658453099,12.44222514692971,10.031350027502352,2.23066413755951,"(10, 'rain')",
2019-10-18,3.502846857108156,15.644939757777374,7.058313613098482,4.182056130723934,"(10, 'rain')",
2019-10-19,6.1640399789295595,13.02350888857309,10.943709476587278,2.873105179934001,"(10, 'rain')",
2019-10-20,16.323593340505905,12.888935579952111,7.228609590567383,4.194114039180402,"(10, 'sun')",
2019-10-21,6.250131462237487,14.667448136699253,8.206580030087911,1.3980895620729688,"(10, 'sun')",
2019-10-22,1.0206963798885251,11.695790470813822,7.640246551125246,4.887314019539074,"(10, 'rain')",
2019-10-23,10.839951070266238,14.315618642642931,9.378884722924091,1.7483866659603369,"(10, 'rain')",
2019-10-24,0.2902381644601171,18.44463245896394,13.347466130849318,3.349621659490522,"(10, 'sun')",
2019-10-25,10.687362168255936,16.232851807070503,9.890464037841424,3.2485586562937985,"(10, 'fog')",
2019-10-26,0.0,14.992402473522246,5.9711985309876034,3.899060410785438,"(10, 'rain')",
2019-10-27,10.391940882587717,24.42167111684661,11.826284719834707,0.4759713069436642,"(10, 'sun')",
2019-10-28,3.502920701422805,15.918006228559841,9.329785329343814,4.147077123101814,"(10, 'sun')",
2019-10-29,6.9070824009709515,20.850812416785487,7.769858773706892,2.999244268628753,"(10, 'sun')",
2019-10-30,5.315813718401887,16.19458798919244,8.199353916470537,1.7928588805364367,"(10, 'sun')",
2019-10-31,4.397663146987708,17.721180096948522,11.174398314761724,2.8837956966673506,"(10, 'sun')",
2019-11-01,0.0,12.763911683261403,6.412162446420755,3.107980887154804,"(11, 'rain')",
2019-11-02,3.802824564383198,16.10056019789909,4.8127161365493425,6.609654546754406,"(11, 'sun')",
2019-11-03,11.937227689655831,9.641040415863507,4.509994296689131,2.5691770456442926,"(11, 'sun')",
2019-11-04,4.7118011649226625,10.282059673139461,9.531898967008637,2.7832522396615094,"(11, 'rain')",
2019-11-05,2.463866900708963,9.888397417144747,8.503421812635741,5.775922765629364,"(11, 'rain')",
2019-11-06,3.673019261590535,10.723268752506797,6.545327817219913,3.6838052666814236,"(11, 'rain')",
2019-11-07,8.68597717476771,8.897322095530079,-3.3955818004423053,2.010951739096015,"(11, 'sun')",
2019-11-08,6.63806361967754,12.182277849022439,3.518149704023502,5.96036121759684,"(11, 'rain')",
2019-11-09,10.251348680688782,8.31963862684992,5.493904618803968,3.5210180429015097,"(11, 'rain')",
2019-11-10,10.173134830196693,10.20535556899851,0.4143967339104151,3.2360452126644947,"(11, 'fog')",
2019-11-11,7.289279825883549,10.988483121953358,6.476236088854057,4.447153400816096,"(11, 'rain')",
2019-11-12,0.0,12.850524308653121,5.262901468104477,5.819081569442925,"(11, 'rain')",
2019-11-13,20.062499722628143,5.497780314676452,9.847464706592616,3.007726769500367,"(11, 'rain')",
2019-11-14,0.0,9.733388351193462,4.457115317621644,2.5515588752071268,"(11, 'rain')",
2019-11-15,10.28954771968939,12.567147365483638,8.466798858393064,4.797647403712371,"(11, 'sun')",
2019-11-16,0.0,13.306948211682398,5.856066498901874,2.015871241866631,"(11, 'rain')",
2019-11-17,0.0,10.083678057941443,5.6313201258182675,0.5317883438833775,"(11, 'rain')",
2019-11-18,11.71569383407984,13.793854779625205,2.0644253702628546,2.075509792203156,"(11, 'rain')",
2019-11-19,11.033501215001776,13.205962344970253,9.33445214183763,2.8799361390129996,"(11, 'rain')",
2019-11-20,0.0,7.694132370169105,3.414779713020697,0.9999953346655208,"(11, 'rain')",
2019-11-21,6.755848439232324,15.6384986931307,3.4081059277865347,2.710153227584373,"(11, 'rain')",
2019-11-22,0.0,10.939867332047735,4.805936577031893,0.8062545114849251,"(11, 'rain')",
2019-11-23,23.87292196005992,12.963708853116854,6.836757349947206,2.3486532076860254,"(11, 'rain')",
2019-11-24,0.0,9.80272577046498,2.127687412859298,4.338842566130868,"(11, 'sun')",
2019-11-25,30.41531134922104,12.597401161854636,6.121093912659101,4.018042384661,"(11, 'sun')",
2019-11-26,0.0,8.920929603985826,-0.3124994803855268,4.5174271626072136,"(11, 'sun')",
2019-11-27,0.8004647215322889,9.398875950866795,4.452401455542526,3.470814561880033,"(11, 'rain')",
2019-11-28,4.476298926775443,13.030603136700014,15.57330502603282,3.5973688577852525,"(11, 'sun')",
2019-11-29,9.812167329479864,8.714458478107813,8.971793081105517,3.4704941416071176,"(11, 'rain')",
2019-11-30,0.0,9.048828496223088,12.083571223518154,3.5595756480411866,"(11, 'fog')",
2019-12-01,0.44011278304577495,8.049528647916091,5.970815762321783,2.0404315449496773,"(12, 'fog')",
2019-12-02,6.704843617268317,14.556623898155234,4.598238461484988,5.527931812286233,"(12, 'rain')",
2019-12-03,0.0,13.155476123863117,1.2187023992317312,2.820755465789503,"(12, 'sun')",
2019-12-04,12.987010134686747,8.908174926806872,-0.07665029567698367,2.5604262371999997,"(12, 'rain')",
2019-12-05,11.132788815690631,6.287953157765645,2.830659178141063,5.447626059375748,"(12, 'rain')",
2019-12-06,4.084995773625497,7.431689227149907,-2.4915820183997113,3.938680329987423,"(12, 'sun')",
2019-12-07,11.138420333616992,7.706420462696968,7.890534736141986,2.381771246033696,"(12, 'snow')",
2019-12-08,0.0,6.567077901810964,2.9076529163030655,5.220022101829294,"(12, 'rain')",
2019-12-09,0.0,3.7165337533339438,2.058397337533959,2.378286445576383,"(12, 'sun')",
2019-12-10,5.468095245460107,2.536425067630484,1.0267279214957132,1.7488052715298943,"(12, 'sun')",
2019-12-11,0.0,3.590043072338257,2.325021358057114,4.769706414427835,"(12, 'fog')",
2019-12-12,0.0,12.2769512647446,-0.5212781572297969,6.391746729917422,"(12, 'rain')",
2019-12-13,10.199495303608028,3.3202304556328928,-2.3916647767172288,7.198488208425173,"(12, 'rain')",
2019-12-14,0.0,11.891026288995203,-2.33032219805847,4.131198922306843,"(12, 'rain')",
2019-12-15,5.0934474787260156,8.59922871029487,3.499453019360611,1.3342703291788416,"(12, 'rain')",
2019-12-16,10.294411422239882,9.253994479955615,4.366882453413178,3.8340839761987624,"(12, 'rain')",
2019-12-17,11.243417277250074,11.295249227033995,8.871726332754982,5.790593499661975,"(12, 'rain')",
2019-12-18,18.497219986838502,7.798005399486112,7.836498057903847,5.066236679168998,"(12, 'rain')",
2019-12-19,0.0,13.935927948993491,0.5903857014388034,3.1522944318373525,"(12, 'sun')",
2019-12-20,0.0,8.619665120448593,3.8699900403391805,3.554825450743848,"(12, 'sun')",
2019-12-21,0.0,9.06288268935155,3.5007264600069403,2.7429242927982576,"(12, 'rain')",
2019-12-22,20.660526891819515,6.799811980555934,3.3693677756390716,1.1934134170805,"(12, 'rain')",
2019-12-23,9.026473890226633,14.925582409850513,10.462918713156359,5.264661668031783,"(12, 'rain')",
2019-12-24,0.22275908549515577,8.154644331227091,10.449440686582477,0.0,"(12, 'sun')",
2019-12-25,15.523177760655457,10.532432767753486,9.064335598802206,4.16240223779014,"(12, 'rain')",
2019-12-26,0.0,7.754033268149854,7.074723955772743,0.0,"(12, 'sun')",
2019-12-27,1.089463929285364,6.201389310124643,0.5967903940668018,1.2822478656906262,"(12, 'rain')",
2019-12-28,6.543836568520714,11.350142409210253,11.867679886367434,3.2792179642319694,"(12, 'sun')",
2019-12-29,13.859001881118317,10.015420080964397,0.719808915844677,4.45515699106003,"(12, 'sun')",
2019-12-30,0.0,5.943543612124376,3.705886628871788,3.561184566774357,"(12, 'rain')",
2019-12-31,4.967425882107396,-0.4179671378072296,2.7963508133514914,0.9365863499995815,"(12, 'rain')",
2020-01-01,5.286092173118231,10.402754922656749,8.863695794769772,0.10625987573136753,"(1, 'snow')",
2020-01-02,0.0,2.692216158106717,2.1874789095744633,2.9464589944843356,"(1, 'rain')",
2020-01-03,3.026681255194004,9.61492763156287,6.113795954608122,2.5747216181391384,"(1, 'rain')",
2020-01-04,0.0,10.239005674289285,4.990282633405847,3.485276019823716,"(1, 'sun')",
2020-01-05,3.1022511685854313,2.8468496942087995,4.819513790133941,8.343475878858413,"(1, 'rain')",
2020-01-06,15.304182725955176,6.279370777994955,2.10019768070738,0.98530590191372,"(1, 'fog')",
2020-01-07,0.12275901317988902,4.590667358485883,5.639133022920694,3.318574547741516,"(1, 'drizzle')",
2020-01-08,16.677265224156542,11.959632865930658,5.104070174531459,2.256096652433395,"(1, 'sun')",
2020-01-09,1.4389123414725704,8.60526481315603,1.3305499036643587,4.330034869576535,"(1, 'rain')",
2020-01-10,13.949368508974384,2.360619055713066,5.69735027641378,2.3391057109728677,"(1, 'drizzle')",
2020-01-11,0.0,8.300410055037357,3.8104864312839823,2.1919803793566865,"(1, 'snow')",
2020-01-12,8.95908050043296,7.169299244400447,2.859219235512149,4.374319400265525,"(1, 'fog')",
2020-01-13,8.45620549770477,10.205353945353524,3.5329568371614046,2.329648059903497,"(1, 'rain')",
2020-01-14,5.476562597344708,3.0559760211791387,1.5986767403039688,4.943773299980994,"(1, 'fog')",
2020-01-15,0.0,4.690289542897704,-1.593936573264441,3.935100719080463,"(1, 'rain')",
2020-01-16,17.529701353404107,7.952238353823975,1.3397577723729994,4.0037501188140965,"(1, 'sun')",
2020-01-17,5.884187813164491,9.141933186701442,2.2361256417170887,0.9959669464037013,"(1, 'sun')",
2020-01-18,2.6435931838662183,11.816183952565716,5.705671493092211,1.660407214521748,"(1, 'rain')",
2020-01-19,0.778800290042601,8.02654014516255,-0.07369203286383641,1.9630883310660825,"(1, 'rain')",
2020-01-20,1.8613973303587035,5.942248600704378,3.4689349726683294,7.060063045637099,"(1, 'snow')",
2020-01-21,3.2362933225462385,8.643962974958258,4.006926009222797,3.879297697604601,"(1, 'fog')",
2020-01-22,0.0,9.477964915869084,7.447730948689616,4.91629383173811,"(1, 'rain')",
2020-01-23,0.3617009964410287,10.865608552502586,7.10066052506129,4.887350937369838,"(1, 'rain')",
2020-01-24,2.041305677225166,6.4112637716792005,2.171319117564593,2.234530226530061,"(1, 'fog')",
2020-01-25,11.16880979337105,4.602361681227433,0.6059187614870347,2.349525955517193,"(1, 'fog')",
2020-01-26,5.648587488489412,7.145377026147722,0.32825997116983974,3.565373219773706,"(1, 'rain')",
2020-01-27,7.194546541425861,10.1297439560973,3.2600763391442458,1.5693727349109938,"(1, 'rain')",
2020-01-28,3.0355147393792388,5.468771579621945,2.6294451055542516,1.9955848797731854,"(1, 'sun')",
2020-01-29,0.0,11.882139881018208,7.974021588586359,2.1551835396897285,"(1, 'rain')",
2020-01-30,0.0,11.690691373555556,5.117874112211929,5.296069451200909,"(1, 'rain')",
2020-01-31,0.0,11.856549374921164,1.9357015761224325,3.216579873875442,"(1, 'sun')",
2020-02-01,0.0,8.580965731504108,1.8279705986588541,1.247595435457208,"(2, 'rain')",
2020-02-02,0.0,9.433290582233813,4.714791167860855,4.686089443139298,"(2, 'rain')",
2020-02-03,8.96064313852644,7.808067621957829,4.16345515003827,3.6334205436053506,"(2, 'snow')",
2020-02-04,13.65295371625087,12.869320508492708,9.79017358790756,5.288811710593047,"(2, 'rain')",
2020-02-05,6.3881384152423575,11.047097644420067,5.508143185646716,5.424493342171521,"(2, 'sun')",
2020-02-06,5.895086815727634,6.557201089340115,6.504620172299939,5.505591050410148,"(2, 'rain')",
2020-02-07,0.0,8.14104564662408,0.842283539530488,3.3288843317092507,"(2, 'rain')",
2020-02-08,0.0,12.83305106444315,2.147382778634612,5.168969218908758,"(2, 'rain')",
2020-02-09,1.401448362751844,6.577318619504331,5.285326406939696,4.737764853767386,"(2, 'rain')",
2020-02-10,13.394681417066296,10.33946798505,2.3158885842410006,4.634507924268261,"(2, 'rain')",
2020-02-11,1.6391877742070422,9.880256296842957,3.3459387456261607,5.508026882254999,"(2, 'rain')",
2020-02-12,1.9218120572759219,11.787748503482847,4.747928893232407,5.4525053530471554,"(2, 'rain')",
2020-02-13,7.628564482305992,9.763626028610403,4.725672703343149,4.469974718215091,"(2, 'sun')",
2020-02-14,7.315408270089652,3.94783106745328,3.5458774407770504,5.375241784061775,"(2, 'rain')",
2020-02-15,5.26693811622152,6.1040155245544305,3.420375960790818,5.029319814782555,"(2, 'rain')",
2020-02-16,0.03433609168585594,7.843426570690195,2.89011243135159,3.36405364670856,"(2, 'rain')",
2020-02-17,8.58783170821958,13.078761223984156,5.492950382482066,9.539546399000686,"(2, 'drizzle')",
2020-02-18,0.0,12.89439368324217,5.093471658884935,5.559308246777576,"(2, 'rain')",
2020-02-19,3.5991835616374344,12.969440116097692,0.6457189045743448,3.872108879772276,"(2, 'rain')",
2020-02-20,0.0,6.470193057071619,4.728135544173421,5.10738657318673,"(2, 'sun')",
2020-02-21,0.0,6.171226726994458,8.483639931893974,2.1889326060452245,"(2, 'rain')",
2020-02-22,1.8086136805914275,3.3667757914289984,2.474796901674015,3.748904141567653,"(2, 'rain')",
2020-02-23,9.451572779302793,15.481797032057568,4.364216702541071,4.502462574728056,"(2, 'rain')",
2020-02-24,0.0,10.590060662342477,5.535345867016527,5.984517189665567,"(2, 'snow')",
2020-02-25,2.693667774663748,11.302361931978224,2.490758269403811,5.769148546963168,"(2, 'sun')",
2020-02-26,8.357727855839661,10.341567867563347,-0.18314284809939707,1.8031823753037404,"(2, 'rain')",
2020-02-27,0.0,5.113681283683174,-3.1811015498906006,4.10479637950155,"(2, 'rain')",
2020-02-28,2.411375774461934,18.248309705364505,3.0115511878789607,4.910180730884962,"(2, 'rain')",
2020-02-29,9.147746828817834,13.875330648841203,5.190764309645999,2.3876717914333385,"(2, 'rain')",
2020-03-01,0.0,11.955905375099654,5.081670856786825,4.226562342286654,"(3, 'rain')",
